SpireID, Dept, Number, Days, StartTime, EndTime, Associated, SectionNum, PrimaryClass, Instructor, CourseName, GenEd
"35599","Political Science","POLISCI  496","","1:00:00AM","1:00:00AM","","","true","","",""
"35677","Political Science","POLISCI  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"35692","Political Science","POLISCI  499C","","1:00:00AM","1:00:00AM","","","true","","",""
"35655","Political Science","POLISCI  499P","","1:00:00PM","2:15:00PM","","","true","","",""
"35678","Political Science","POLISCI  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"35679","Political Science","POLISCI  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"35680","Political Science","POLISCI  596","","1:00:00AM","1:00:00AM","","","true","","",""
"35681","Political Science","POLISCI  656","","1:00:00AM","1:00:00AM","","","true","","",""
"35707","Political Science","POLISCI  691E","","","","","","true","","",""
"39748","Political Science","POLISCI  696","","4:00:00PM","6:30:00PM","","","true","","",""
"35625","Political Science","POLISCI  698","","1:00:00AM","1:00:00AM","","","true","","",""
"35703","Political Science","POLISCI  699","","1:00:00AM","1:00:00AM","","","true","","",""
"35682","Political Science","POLISCI  701","","1:00:00AM","1:00:00AM","","","true","","",""
"35701","Political Science","POLISCI  711","","1:00:00AM","1:00:00AM","","","true","","",""
"35702","Political Science","POLISCI  712","","1:00:00AM","1:00:00AM","","","true","","",""
"35683","Political Science","POLISCI  721","","1:00:00AM","1:00:00AM","","","true","","",""
"35684","Political Science","POLISCI  722","","1:00:00AM","1:00:00AM","","","true","","",""
"35685","Political Science","POLISCI  731","","","","","","true","","",""
"35686","Political Science","POLISCI  742","","","","","","true","","",""
"35696","Political Science","POLISCI  761","","","","","","true","","",""
"35687","Political Science","POLISCI  771","","","","","","true","","",""
"35688","Political Science","POLISCI  791AB","","","","","","true","","",""
"35622","Political Science","POLISCI  791AR","","1:00:00AM","1:00:00AM","","","true","","",""
"38031","Political Science","POLISCI  791V","","","","","","true","","",""
"38034","Political Science","POLISCI  793X","","","","","","true","","",""
"38036","Political Science","POLISCI  797AC","","3:30:00PM","6:00:00PM","","","true","","",""
"38297","Political Science","POLISCI  797L","","3:15:00PM","5:45:00PM","","","true","","",""
"38035","Political Science","POLISCI  899","","5:30:00PM","8:00:00PM","","","true","","",""
"35689","Political Science","POLISCI  899","","1:00:00AM","1:00:00AM","","","true","","",""
"35714","Polymer Science & Engineering","POLYMER  602","","1:00:00PM","2:00:00PM","","","true","","",""
"35715","Polymer Science & Engineering","POLYMER  603","","8:00:00AM","2:00:00PM","","","false","","",""
"35730","Polymer Science & Engineering","POLYMER  604","","1:00:00PM","2:00:00PM","","","true","","",""
"35716","Polymer Science & Engineering","POLYMER  607","","","","","","true","","",""
"35717","Polymer Science & Engineering","POLYMER  608","","9:00:00AM","0:30:00AM","","","true","","",""
"35718","Polymer Science & Engineering","POLYMER  696A","","3:00:00PM","4:30:00PM","","","true","","",""
"35731","Polymer Science & Engineering","POLYMER  786","","8:45:00AM","2:05:00PM","","","true","","",""
"35720","Polymer Science & Engineering","POLYMER  797BB","","8:45:00AM","2:45:00PM","","","true","","",""
"35743","Polymer Science & Engineering","POLYMER  797CC","","","","","","true","","",""
"35759","Polymer Science & Engineering","POLYMER  797DD","","1:00:00PM","3:00:00PM","","","true","","",""
"35746","Polymer Science & Engineering","POLYMER  797E","","9:00:00AM","0:00:00AM","","","true","","",""
"35733","Polymer Science & Engineering","POLYMER  797EM","","1:15:00PM","2:45:00PM","","","true","","",""
"35713","Polymer Science & Engineering","POLYMER  797EO","","3:00:00PM","4:40:00PM","","","true","","",""
"35763","Polymer Science & Engineering","POLYMER  797II","","","","","","true","","",""
"35765","Polymer Science & Engineering","POLYMER  797LL","","","","","","true","","",""
"35751","Polymer Science & Engineering","POLYMER  797NN","","2:00:00PM","4:00:00PM","","","true","","",""
"35760","Polymer Science & Engineering","POLYMER  797NS","","3:15:00PM","5:00:00PM","","","true","","",""
"35764","Polymer Science & Engineering","POLYMER  803","","3:00:00PM","4:30:00PM","","","true","","",""
"35721","Polymer Science & Engineering","POLYMER  806","","4:00:00PM","8:00:00PM","","","true","","",""
"35722","Polymer Science & Engineering","POLYMER  870","","","","","","true","","",""
"35723","Polymer Science & Engineering","POLYMER  891A","","2:00:00PM","5:30:00PM","","","true","","",""
"35724","Polymer Science & Engineering","POLYMER  897A","","3:35:00PM","5:00:00PM","","","true","","",""
"35725","Polymer Science & Engineering","POLYMER  897B","","2:00:00PM","5:00:00PM","","","true","","",""
"35726","Polymer Science & Engineering","POLYMER  897E","","","","","","true","","",""
"35742","Polymer Science & Engineering","POLYMER  897F","","8:45:00AM","1:15:00AM","","","true","","",""
"35738","Polymer Science & Engineering","POLYMER  897G","","1:30:00PM","2:45:00PM","","","true","","",""
"35734","Polymer Science & Engineering","POLYMER  897GG","","1:30:00PM","3:00:00PM","","","true","","",""
"35755","Polymer Science & Engineering","POLYMER  897J","","3:00:00PM","5:30:00PM","","","true","","",""
"35745","Polymer Science & Engineering","POLYMER  897L","","1:30:00PM","3:20:00PM","","","true","","",""
"35727","Polymer Science & Engineering","POLYMER  897M","","8:00:00AM","9:45:00AM","","","true","","",""
"35735","Polymer Science & Engineering","POLYMER  897O","","","","","","true","","",""
"35748","Polymer Science & Engineering","POLYMER  897R","","9:00:00AM","1:30:00AM","","","true","","",""
"35736","Polymer Science & Engineering","POLYMER  897SC","","3:15:00PM","5:30:00PM","","","true","","",""
"35757","Polymer Science & Engineering","POLYMER  897T","","8:00:00AM","8:50:00AM","","","true","","",""
"35728","Polymer Science & Engineering","POLYMER  897W","","8:15:00AM","9:15:00AM","","","true","","",""
"35747","Polymer Science & Engineering","POLYMER  899","","1:30:00PM","3:30:00PM","","","true","","",""
"35729","Polymer Science & Engineering","POLYMER  899","","1:00:00AM","1:00:00AM","","","true","","",""
"35771","Portuguese","PORTUG  110","","","","","","true","","",""
"35772","Portuguese","PORTUG  110","","1:25:00PM","2:15:00PM","","","true","","",""
"35768","Portuguese","PORTUG  196H","","8:00:00AM","8:50:00AM","","","true","","",""
"35777","Portuguese","PORTUG  230","","1:00:00AM","1:00:00AM","","","true","","",""
"35773","Portuguese","PORTUG  296","","","","","","true","","",""
"35778","Portuguese","PORTUG  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"35779","Portuguese","PORTUG  311","","1:00:00AM","1:00:00AM","","","true","","",""
"35788","Portuguese","PORTUG  322","","","","","","true","","",""
"39635","Portuguese","PORTUG  396","","","","","","true","","",""
"35780","Portuguese","PORTUG  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"35781","Portuguese","PORTUG  496","","1:00:00AM","1:00:00AM","","","true","","",""
"35782","Portuguese","PORTUG  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"35783","Portuguese","PORTUG  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"35785","Portuguese","PORTUG  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"35786","Portuguese","PORTUG  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"35787","Portuguese","PORTUG  596","","1:00:00AM","1:00:00AM","","","true","","",""
"35775","Portuguese","PORTUG  597A","","4:00:00PM","6:30:00PM","","","true","","",""
"38209","Portuguese","PORTUG  696","","4:00:00PM","6:30:00PM","","","true","","",""
"35770","Portuguese","PORTUG  796","","1:00:00AM","1:00:00AM","","","true","","",""
"35776","Portuguese","PORTUG  796","","1:00:00AM","1:00:00AM","","","true","","",""
"35784","Portuguese","PORTUGED  282","","1:00:00AM","1:00:00AM","","","true","","",""
"35789","Portuguese","PORTUGED  482","","1:00:00AM","1:00:00AM","","","true","","",""
"35790","Portuguese","PORTUGED  500U","","1:00:00AM","1:00:00AM","","","true","","",""
"35791","Portuguese","PORTUGED  500U","","1:00:00AM","1:00:00AM","","","true","","",""
"35856","Psychology","PSYCH  100","","9:05:00AM","9:55:00AM","","","true","","",""
"35857","Psychology","PSYCH  100","","","","","","true","","",""
"35858","Psychology","PSYCH  100","","1:25:00PM","2:15:00PM","","","true","","",""
"35859","Psychology","PSYCH  100","","4:00:00PM","5:15:00PM","","","true","","",""
"38370","Psychology","PSYCH  100","","4:40:00PM","5:30:00PM","","","false","","",""
"38371","Psychology","PSYCH  100","","4:40:00PM","5:30:00PM","","","false","","",""
"38372","Psychology","PSYCH  100","","5:00:00PM","5:50:00PM","","","false","","",""
"38373","Psychology","PSYCH  100","","5:00:00PM","5:50:00PM","","","false","","",""
"38374","Psychology","PSYCH  100","","5:45:00PM","6:35:00PM","","","false","","",""
"38375","Psychology","PSYCH  100","","5:00:00PM","5:50:00PM","","","false","","",""
"38376","Psychology","PSYCH  100","","1:00:00AM","1:00:00AM","","","true","","",""
"35860","Psychology","PSYCH  100","","1:25:00PM","2:15:00PM","","","true","","",""
"35861","Psychology","PSYCH  100","","","","","","true","","",""
"35862","Psychology","PSYCH  191B","","9:30:00AM","0:45:00AM","","","true","","",""
"38377","Psychology","PSYCH  191S","","","","","","true","","",""
"35911","Psychology","PSYCH  191S","","4:00:00PM","5:15:00PM","","","true","","",""
"39684","Psychology","PSYCH  240","","4:00:00PM","5:15:00PM","","","true","","",""
"35811","Psychology","PSYCH  240","","","","","","true","","",""
"35814","Psychology","PSYCH  240","","9:05:00AM","9:55:00AM","","","false","","",""
"35815","Psychology","PSYCH  240","","","","","","false","","",""
"35816","Psychology","PSYCH  240","","","","","","false","","",""
"35812","Psychology","PSYCH  240","","1:25:00PM","2:15:00PM","","","true","","",""
"35817","Psychology","PSYCH  240","","4:00:00PM","4:50:00PM","","","false","","",""
"35818","Psychology","PSYCH  240","","9:30:00AM","0:20:00AM","","","false","","",""
"35819","Psychology","PSYCH  240","","","","","","false","","",""
"35813","Psychology","PSYCH  240","","1:00:00PM","2:15:00PM","","","true","","",""
"35820","Psychology","PSYCH  240","","1:25:00PM","2:15:00PM","","","false","","",""
"35821","Psychology","PSYCH  240","","","","","","false","","",""
"35822","Psychology","PSYCH  240","","1:25:00PM","2:15:00PM","","","false","","",""
"35878","Psychology","PSYCH  240","","9:05:00AM","9:55:00AM","","","true","","",""
"35879","Psychology","PSYCH  240","","2:30:00PM","3:20:00PM","","","false","","",""
"35880","Psychology","PSYCH  240","","4:00:00PM","4:50:00PM","","","false","","",""
"35881","Psychology","PSYCH  241","","9:30:00AM","0:20:00AM","","","false","","",""
"35823","Psychology","PSYCH  241","","9:30:00AM","0:45:00AM","","","true","","",""
"35824","Psychology","PSYCH  241","","8:00:00AM","9:15:00AM","","","false","","",""
"35825","Psychology","PSYCH  241","","","","","","false","","",""
"35826","Psychology","PSYCH  241","","4:00:00PM","5:15:00PM","","","false","","",""
"35827","Psychology","PSYCH  241","","1:00:00PM","2:15:00PM","","","false","","",""
"35828","Psychology","PSYCH  241","","","","","","false","","",""
"35829","Psychology","PSYCH  241","","2:30:00PM","3:45:00PM","","","false","","",""
"35830","Psychology","PSYCH  241","","2:30:00PM","3:45:00PM","","","false","","",""
"35831","Psychology","PSYCH  241","","","","","","false","","",""
"35869","Psychology","PSYCH  241","","8:40:00AM","9:55:00AM","","","false","","",""
"35882","Psychology","PSYCH  241","","5:05:00PM","6:20:00PM","","","false","","",""
"35883","Psychology","PSYCH  241","","5:30:00PM","6:45:00PM","","","false","","",""
"37772","Psychology","PSYCH  241","","9:30:00AM","0:45:00AM","","","true","","",""
"37773","Psychology","PSYCH  241","","8:00:00AM","9:15:00AM","","","false","","",""
"37775","Psychology","PSYCH  241","","1:00:00PM","2:15:00PM","","","false","","",""
"37776","Psychology","PSYCH  241","","2:30:00PM","3:45:00PM","","","false","","",""
"37777","Psychology","PSYCH  241","","4:00:00PM","5:15:00PM","","","false","","",""
"37778","Psychology","PSYCH  295H","","5:30:00PM","6:45:00PM","","","false","","",""
"37779","Psychology","PSYCH  305","","4:00:00PM","5:15:00PM","","","true","","",""
"35871","Psychology","PSYCH  315","","4:00:00PM","5:15:00PM","","","true","","",""
"35832","Psychology","PSYCH  315H","","3:35:00PM","4:25:00PM","","","true","","",""
"37781","Psychology","PSYCH  320","","","","","","true","","",""
"35833","Psychology","PSYCH  330","","9:05:00AM","9:55:00AM","","","true","","",""
"35863","Psychology","PSYCH  330","","1:00:00PM","2:15:00PM","","","true","","",""
"35809","Psychology","PSYCH  335","","","","","","true","","",""
"35853","Psychology","PSYCH  350","","9:05:00AM","9:55:00AM","","","true","","",""
"35896","Psychology","PSYCH  350","","2:30:00PM","3:45:00PM","","","true","","",""
"37783","Psychology","PSYCH  350H","","","","","","true","","",""
"37784","Psychology","PSYCH  360","","","","","","true","","",""
"35834","Psychology","PSYCH  360H","","9:05:00AM","9:55:00AM","","","true","","",""
"37785","Psychology","PSYCH  380","","3:35:00PM","4:25:00PM","","","true","","",""
"35835","Psychology","PSYCH  383","","8:00:00AM","9:15:00AM","","","true","","",""
"35905","Psychology","PSYCH  391AC","","","","","","true","","",""
"35913","Psychology","PSYCH  391AD","","9:30:00AM","0:45:00AM","","","true","","",""
"35907","Psychology","PSYCH  391BP","","4:40:00PM","7:10:00PM","","","true","","",""
"35800","Psychology","PSYCH  391D","","","","","","true","","",""
"35904","Psychology","PSYCH  391EW","","1:00:00PM","2:15:00PM","","","true","","",""
"38092","Psychology","PSYCH  391GC","","9:30:00AM","0:45:00AM","","","true","","",""
"35912","Psychology","PSYCH  391NR","","","","","","true","","",""
"35805","Psychology","PSYCH  391SC","","2:30:00PM","3:45:00PM","","","true","","",""
"35792","Psychology","PSYCH  391SE","","2:30:00PM","3:20:00PM","","","true","","",""
"37788","Psychology","PSYCH  391SS","","1:25:00PM","2:15:00PM","","","true","","",""
"35799","Psychology","PSYCH  391ZZ","","2:30:00PM","3:20:00PM","","","true","","",""
"35909","Psychology","PSYCH  392A","","","","","","true","","",""
"35897","Psychology","PSYCH  392A","","9:30:00AM","0:45:00AM","","","true","","",""
"35898","Psychology","PSYCH  392A","","","","","","true","","",""
"35899","Psychology","PSYCH  392A","","8:00:00AM","9:15:00AM","","","true","","",""
"35900","Psychology","PSYCH  392A","","2:30:00PM","3:45:00PM","","","true","","",""
"35901","Psychology","PSYCH  392A","","1:00:00PM","2:15:00PM","","","true","","",""
"35902","Psychology","PSYCH  392A","","4:00:00PM","5:15:00PM","","","true","","",""
"35804","Psychology","PSYCH  392A","","1:25:00PM","2:15:00PM","","","true","","",""
"39683","Psychology","PSYCH  396A","","4:00:00PM","5:15:00PM","","","true","","",""
"35854","Psychology","PSYCH  396B","","1:00:00AM","1:00:00AM","","","true","","",""
"35870","Psychology","PSYCH  398A","","1:00:00AM","1:00:00AM","","","true","","",""
"35836","Psychology","PSYCH  398A","","1:00:00AM","1:00:00AM","","","true","","",""
"35875","Psychology","PSYCH  398B","","1:00:00AM","1:00:00AM","","","true","","",""
"35837","Psychology","PSYCH  398B","","1:00:00AM","1:00:00AM","","","true","","",""
"35876","Psychology","PSYCH  398F","","1:00:00AM","1:00:00AM","","","true","","",""
"35838","Psychology","PSYCH  398F","","1:00:00AM","1:00:00AM","","","true","","",""
"35877","Psychology","PSYCH  480","","1:00:00AM","1:00:00AM","","","true","","",""
"35801","Psychology","PSYCH  494RI","","4:00:00PM","5:15:00PM","","","true","","",""
"35808","Psychology","PSYCH  494RI","","","","","","true","","",""
"37789","Psychology","PSYCH  494RI","","8:00:00AM","9:15:00AM","","","false","","",""
"37790","Psychology","PSYCH  494RI","","8:00:00AM","9:15:00AM","","","false","","",""
"37791","Psychology","PSYCH  494RI","","2:30:00PM","3:45:00PM","","","false","","",""
"37792","Psychology","PSYCH  494RI","","2:30:00PM","3:45:00PM","","","false","","",""
"37793","Psychology","PSYCH  494RI","","","","","","false","","",""
"37794","Psychology","PSYCH  494RI","","","","","","false","","",""
"37795","Psychology","PSYCH  494RI","","1:00:00PM","2:15:00PM","","","false","","",""
"37796","Psychology","PSYCH  494RI","","1:00:00PM","2:15:00PM","","","false","","",""
"37797","Psychology","PSYCH  494RI","","4:00:00PM","5:15:00PM","","","false","","",""
"37798","Psychology","PSYCH  496A","","4:00:00PM","5:15:00PM","","","false","","",""
"35893","Psychology","PSYCH  499D","","1:00:00AM","1:00:00AM","","","true","","",""
"35888","Psychology","PSYCH  499P","","2:30:00PM","5:30:00PM","","","true","","",""
"35839","Psychology","PSYCH  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"35840","Psychology","PSYCH  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"35841","Psychology","PSYCH  591H","","1:00:00AM","1:00:00AM","","","true","","",""
"35884","Psychology","PSYCH  591H","","","","","","true","","",""
"37799","Psychology","PSYCH  617","","1:00:00AM","1:00:00AM","","","false","","",""
"35908","Psychology","PSYCH  640","","9:30:00AM","0:45:00AM","","","true","","",""
"35842","Psychology","PSYCH  640","","1:25:00PM","2:15:00PM","","","true","","",""
"35844","Psychology","PSYCH  640","","4:00:00PM","5:00:00PM","","","false","","",""
"35843","Psychology","PSYCH  660","","2:30:00PM","3:20:00PM","","","false","","",""
"35845","Psychology","PSYCH  680","","4:40:00PM","7:10:00PM","","","true","","",""
"35895","Psychology","PSYCH  683","","4:00:00PM","6:30:00PM","","","true","","",""
"35890","Psychology","PSYCH  696","","","","","","true","","",""
"35847","Psychology","PSYCH  698","","1:00:00AM","1:00:00AM","","","true","","",""
"35848","Psychology","PSYCH  699","","1:00:00AM","1:00:00AM","","","true","","",""
"35849","Psychology","PSYCH  762","","1:00:00AM","1:00:00AM","","","true","","",""
"37800","Psychology","PSYCH  789","","4:00:00PM","6:30:00PM","","","true","","",""
"35865","Psychology","PSYCH  791A","","","","","","true","","",""
"35874","Psychology","PSYCH  796","","","","","","true","","",""
"35850","Psychology","PSYCH  796A","","1:00:00AM","1:00:00AM","","","true","","",""
"35864","Psychology","PSYCH  798","","1:00:00AM","1:00:00AM","","","true","","",""
"35868","Psychology","PSYCH  891B","","1:00:00AM","1:00:00AM","","","true","","",""
"35866","Psychology","PSYCH  891BB","","","","","","true","","",""
"35806","Psychology","PSYCH  891J","","1:00:00AM","1:00:00AM","","","true","","",""
"35892","Psychology","PSYCH  891J","","4:00:00PM","7:00:00PM","","","true","","",""
"37801","Psychology","PSYCH  891K","","3:00:00PM","4:00:00PM","","","false","","",""
"35872","Psychology","PSYCH  891KK","","1:00:00AM","1:00:00AM","","","true","","",""
"35797","Psychology","PSYCH  891MP","","1:00:00AM","1:00:00AM","","","true","","",""
"38382","Psychology","PSYCH  891PL","","9:30:00AM","0:45:00AM","","","true","","",""
"38093","Psychology","PSYCH  891RC","","","","","","true","","",""
"37802","Psychology","PSYCH  891XX","","2:30:00PM","3:45:00PM","","","true","","",""
"37803","Psychology","PSYCH  893A","","4:00:00PM","6:30:00PM","","","true","","",""
"35855","Psychology","PSYCH  893B","","","","","","true","","",""
"35894","Psychology","PSYCH  896","","","","","","true","","",""
"35851","Psychology","PSYCH  898Y","","1:00:00AM","1:00:00AM","","","true","","",""
"35867","Psychology","PSYCH  899","","","","","","true","","",""
"35852","Psychology","PSYCH  899","","1:00:00AM","1:00:00AM","","","true","","",""
"37016","Public Health","PUBHLTH  129","","5:40:00PM","6:30:00PM","","","true","","",""
"37022","Public Health","PUBHLTH  129","","4:00:00PM","5:15:00PM","","","true","","",""
"37072","Public Health","PUBHLTH  160","","1:00:00PM","2:15:00PM","","","true","","",""
"37023","Public Health","PUBHLTH  160","","3:35:00PM","4:25:00PM","","","true","","",""
"37029","Public Health","PUBHLTH  160","","","","","","false","","",""
"37030","Public Health","PUBHLTH  160","","","","","","false","","",""
"37031","Public Health","PUBHLTH  160","","","","","","false","","",""
"37032","Public Health","PUBHLTH  160","","","","","","false","","",""
"37033","Public Health","PUBHLTH  160","","","","","","false","","",""
"37034","Public Health","PUBHLTH  160","","","","","","false","","",""
"37035","Public Health","PUBHLTH  160","","","","","","false","","",""
"37036","Public Health","PUBHLTH  160","","8:30:00AM","9:20:00AM","","","false","","",""
"37037","Public Health","PUBHLTH  160","","9:05:00AM","9:55:00AM","","","false","","",""
"37038","Public Health","PUBHLTH  160","","","","","","false","","",""
"37039","Public Health","PUBHLTH  160","","","","","","false","","",""
"37040","Public Health","PUBHLTH  160","","","","","","false","","",""
"37041","Public Health","PUBHLTH  160","","","","","","false","","",""
"37042","Public Health","PUBHLTH  160","","","","","","false","","",""
"37043","Public Health","PUBHLTH  160","","1:00:00AM","1:00:00AM","","","false","","",""
"37073","Public Health","PUBHLTH  160","","3:35:00PM","4:25:00PM","","","true","","",""
"37074","Public Health","PUBHLTH  160","","","","","","false","","",""
"37075","Public Health","PUBHLTH  160","","3:35:00PM","4:25:00PM","","","true","","",""
"37076","Public Health","PUBHLTH  196H","","","","","","false","","",""
"37052","Public Health","PUBHLTH  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"37051","Public Health","PUBHLTH  301","","1:00:00AM","1:00:00AM","","","true","","",""
"36998","Public Health","PUBHLTH  320","","4:00:00PM","6:30:00PM","","","true","","",""
"37062","Public Health","PUBHLTH  320","","9:30:00AM","0:45:00AM","","","true","","",""
"37067","Public Health","PUBHLTH  320","","4:40:00PM","7:10:00PM","","","true","","",""
"37078","Public Health","PUBHLTH  320","","2:30:00PM","3:45:00PM","","","true","","",""
"37085","Public Health","PUBHLTH  324","","","","","","true","","",""
"37064","Public Health","PUBHLTH  391B","","9:30:00AM","0:45:00AM","","","true","","",""
"39526","Public Health","PUBHLTH  396","","9:05:00AM","9:55:00AM","","","true","","",""
"37050","Public Health","PUBHLTH  396","","1:00:00AM","1:00:00AM","","","true","","",""
"37017","Public Health","PUBHLTH  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"37049","Public Health","PUBHLTH  398","","1:00:00AM","1:00:00AM","","","true","","",""
"37063","Public Health","PUBHLTH  398","","1:00:00AM","1:00:00AM","","","true","","",""
"37077","Public Health","PUBHLTH  398","","1:00:00AM","1:00:00AM","","","true","","",""
"37014","Public Health","PUBHLTH  398","","1:00:00AM","1:00:00AM","","","true","","",""
"37015","Public Health","PUBHLTH  490D","","1:00:00AM","1:00:00AM","","","true","","",""
"36997","Public Health","PUBHLTH  494CI","","4:40:00PM","7:10:00PM","","","true","","",""
"37001","Public Health","PUBHLTH  496H","","4:00:00PM","5:15:00PM","","","true","","",""
"37048","Public Health","PUBHLTH  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"37045","Public Health","PUBHLTH  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"37046","Public Health","PUBHLTH  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"37047","Public Health","PUBHLTH  507","","1:00:00AM","1:00:00AM","","","true","","",""
"37060","Public Health","PUBHLTH  540","","1:00:00PM","2:15:00PM","","","true","","",""
"37018","Public Health","PUBHLTH  562","","","","","","true","","",""
"36999","Public Health","PUBHLTH  565","","","","","","true","","",""
"37028","Public Health","PUBHLTH  590K","","8:00:00AM","9:15:00AM","","","true","","",""
"37002","Public Health","PUBHLTH  592E","","","","","","true","","",""
"37007","Public Health","PUBHLTH  601","","4:00:00PM","5:40:00PM","","","true","","",""
"37024","Public Health","PUBHLTH  603","","9:30:00AM","0:45:00AM","","","true","","",""
"37025","Public Health","PUBHLTH  608","","4:00:00PM","6:30:00PM","","","true","","",""
"37070","Public Health","PUBHLTH  620","","","","","","true","","",""
"37027","Public Health","PUBHLTH  622","","1:00:00PM","2:15:00PM","","","true","","",""
"37026","Public Health","PUBHLTH  624","","4:00:00PM","6:30:00PM","","","true","","",""
"37066","Public Health","PUBHLTH  630","","2:30:00PM","3:45:00PM","","","true","","",""
"37019","Public Health","PUBHLTH  631","","4:00:00PM","6:30:00PM","","","true","","",""
"37020","Public Health","PUBHLTH  666","","9:30:00AM","0:45:00AM","","","true","","",""
"37080","Public Health","PUBHLTH  691F","","9:30:00AM","0:45:00AM","","","true","","",""
"37021","Public Health","PUBHLTH  692A","","","","","","true","","",""
"37006","Public Health","PUBHLTH  693A","","","","","","true","","",""
"37010","Public Health","PUBHLTH  696","","1:00:00AM","1:00:00AM","","","true","","",""
"37044","Public Health","PUBHLTH  696A","","1:00:00AM","1:00:00AM","","","true","","",""
"37053","Public Health","PUBHLTH  696D","","1:00:00AM","1:00:00AM","","","true","","",""
"37058","Public Health","PUBHLTH  698","","1:00:00AM","1:00:00AM","","","true","","",""
"37059","Public Health","PUBHLTH  699","","1:00:00AM","1:00:00AM","","","true","","",""
"37057","Public Health","PUBHLTH  700","","1:00:00AM","1:00:00AM","","","true","","",""
"37000","Public Health","PUBHLTH  726","","","","","","true","","",""
"39841","Public Health","PUBHLTH  737","","","","","","true","","",""
"37084","Public Health","PUBHLTH  749","","1:00:00PM","2:15:00PM","","","true","","",""
"37071","Public Health","PUBHLTH  796","","","","","","true","","",""
"37008","Public Health","PUBHLTH  797","","1:00:00AM","1:00:00AM","","","true","","",""
"37054","Public Health","PUBHLTH  892D","","1:00:00AM","1:00:00AM","","","true","","",""
"37069","Public Health","PUBHLTH  896","","2:30:00PM","3:20:00PM","","","true","","",""
"37055","Public Health","PUBHLTH  899","","1:00:00AM","1:00:00AM","","","true","","",""
"37056","Public Health","PUBHLTH  899","","1:00:00AM","1:00:00AM","","","true","","",""
"35919","Public Policy and Administration","PUBP&ADM  602","","9:05:00AM","1:35:00AM","","","true","","",""
"35920","Public Policy and Administration","PUBP&ADM  605","","2:00:00PM","4:30:00PM","","","true","","",""
"35921","Public Policy and Administration","PUBP&ADM  607","","4:00:00PM","5:15:00PM","","","true","","",""
"35922","Public Policy and Administration","PUBP&ADM  611","","5:45:00PM","7:00:00PM","","","true","","",""
"35926","Public Policy and Administration","PUBP&ADM  650","","9:05:00AM","1:35:00AM","","","true","","",""
"37937","Public Policy and Administration","PUBP&ADM  696","","7:00:00PM","9:30:00PM","","","true","","",""
"35923","Public Policy and Administration","PUBP&ADM  696","","1:00:00AM","1:00:00AM","","","true","","",""
"35918","Public Policy and Administration","PUBP&ADM  697B","","1:00:00AM","1:00:00AM","","","true","","",""
"35924","Public Policy and Administration","PUBP&ADM  697B","","1:00:00PM","2:15:00PM","","","true","","",""
"35917","Public Policy and Administration","PUBP&ADM  697FF","","1:25:00PM","4:25:00PM","","","false","","",""
"35925","Public Policy and Administration","PUBP&ADM  697GP","","1:00:00AM","1:00:00AM","","","true","","",""
"38298","Public Policy and Administration","PUBP&ADM  697NP","","1:25:00PM","3:55:00PM","","","true","","",""
"37938","Public Policy and Administration","PUBP&ADM  697NP","","9:05:00AM","1:35:00AM","","","true","","",""
"35937","Regional Planning","REGIONPL  587","","8:00:00AM","9:15:00AM","","","true","","",""
"35966","Regional Planning","REGIONPL  591D","","1:00:00PM","2:15:00PM","","","true","","",""
"35933","Regional Planning","REGIONPL  609","","9:30:00AM","0:45:00AM","","","true","","",""
"35934","Regional Planning","REGIONPL  620","","8:00:00AM","2:00:00PM","","","true","","",""
"35935","Regional Planning","REGIONPL  630","","9:30:00AM","0:45:00AM","","","true","","",""
"35931","Regional Planning","REGIONPL  645","","2:30:00PM","3:45:00PM","","","true","","",""
"35936","Regional Planning","REGIONPL  651","","9:30:00AM","0:45:00AM","","","true","","",""
"35955","Regional Planning","REGIONPL  660","","","","","","true","","",""
"35957","Regional Planning","REGIONPL  668","","","","","","true","","",""
"35967","Regional Planning","REGIONPL  673","","1:00:00AM","1:00:00AM","","","true","","",""
"35971","Regional Planning","REGIONPL  675","","1:25:00PM","2:40:00PM","","","true","","",""
"35968","Regional Planning","REGIONPL  691M","","8:00:00AM","1:00:00AM","","","true","","",""
"35932","Regional Planning","REGIONPL  692E","","8:00:00AM","9:15:00AM","","","true","","",""
"35975","Regional Planning","REGIONPL  696","","2:30:00PM","3:45:00PM","","","true","","",""
"35961","Regional Planning","REGIONPL  696","","1:00:00AM","1:00:00AM","","","true","","",""
